transaction_id,trade_date_key,portfolio_id,asset_id,transaction_type,quantity,price,gross_amount,fee_amount,net_amount,cash_impact,notes
TXN00000213,20231002,PRT00001,AST0030,BUY,0.25780136,97.5427,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000214,20231002,PRT00001,AST0037,BUY,0.4794747,52.4462,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000215,20231002,PRT00001,AST0060,BUY,1.51724771,16.5738,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000216,20231002,PRT00001,AST0051,BUY,0.91920064,27.3571,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000217,20231002,PRT00001,AST0025,BUY,1.58752141,15.8402,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000218,20231002,PRT00001,AST0049,BUY,2.09912074,11.9796,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000219,20231002,PRT00001,AST0019,BUY,0.24702265,101.7989,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000220,20231002,PRT00001,AST0006,BUY,0.40319699,62.3681,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000221,20231002,PRT00001,AST0059,BUY,0.21029805,119.5762,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000222,20231002,PRT00001,AST0042,BUY,0.21397265,117.5226,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000223,20231002,PRT00001,AST0050,BUY,0.24088418,104.393,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000224,20231002,PRT00001,AST0009,BUY,0.2294101,109.6143,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000225,20231002,PRT00001,AST0057,BUY,0.19667973,127.8557,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000226,20231002,PRT00001,AST0043,BUY,0.19631891,128.0907,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000227,20231002,PRT00001,AST0033,BUY,0.63822559,39.4009,25.15,0.25,25.4,-25.4,Invest deposit (target weights)
TXN00000228,20231002,PRT00001,AST0020,BUY,0.25014513,60.3169,15.09,0.25,15.34,-15.34,Invest deposit (target weights)
TXN00000229,20231101,PRT00001,CASH0001,DEPOSIT,802.05,1.0,802.05,0.0,802.05,802.05,Recurring deposit
TXN00000230,20231101,PRT00001,CASH0001,FEE,7.26,1.0,7.26,0.0,7.26,-7.26,Monthly fee
TXN00000231,20231101,PRT00001,CASH0001,DIVIDEND,15.91,1.0,15.91,0.0,15.91,15.91,Dividend credit (synthetic)
TXN00000232,20231101,PRT00001,AST0008,BUY,0.57831753,69.343,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000233,20231101,PRT00001,AST0015,BUY,0.30148169,133.0173,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000234,20231101,PRT00001,AST0045,BUY,1.04089904,38.5266,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000235,20231101,PRT00001,AST0054,BUY,2.11259344,18.9825,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000236,20231101,PRT00001,AST0030,BUY,0.3221797,124.4718,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000237,20231101,PRT00001,AST0037,BUY,0.67374786,59.5212,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000238,20231101,PRT00001,AST0060,BUY,1.93164823,20.7607,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000239,20231101,PRT00001,AST0051,BUY,1.22921916,32.6242,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000240,20231101,PRT00001,AST0025,BUY,2.82222583,14.2095,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000241,20231101,PRT00001,AST0049,BUY,3.53191286,11.3543,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000242,20231101,PRT00001,AST0019,BUY,0.39468943,101.6047,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000243,20231101,PRT00001,AST0006,BUY,0.53867407,74.4463,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000244,20231101,PRT00001,AST0059,BUY,0.35651322,112.4847,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000245,20231101,PRT00001,AST0042,BUY,0.30774769,130.309,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000246,20231101,PRT00001,AST0050,BUY,0.40242245,99.6522,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000247,20231101,PRT00001,AST0009,BUY,0.37592261,106.677,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000248,20231101,PRT00001,AST0057,BUY,0.32838727,122.1189,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000249,20231101,PRT00001,AST0043,BUY,0.32609415,122.9777,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000250,20231101,PRT00001,AST0033,BUY,0.77431242,51.7908,40.1,0.25,40.35,-40.35,Invest deposit (target weights)
TXN00000251,20231101,PRT00001,AST0020,BUY,0.43554603,55.2442,24.06,0.25,24.31,-24.31,Invest deposit (target weights)
TXN00000252,20231201,PRT00001,CASH0001,DEPOSIT,587.6,1.0,587.6,0.0,587.6,587.6,Recurring deposit
TXN00000253,20231201,PRT00001,CASH0001,FEE,6.22,1.0,6.22,0.0,6.22,-6.22,Monthly fee
TXN00000254,20231201,PRT00001,CASH0001,DIVIDEND,11.26,1.0,11.26,0.0,11.26,11.26,Dividend credit (synthetic)
TXN00000255,20231201,PRT00001,AST0008,BUY,0.35844578,81.9649,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000256,20231201,PRT00001,AST0015,BUY,0.21816621,134.6679,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000257,20231201,PRT00001,AST0045,BUY,0.81716636,35.9535,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000258,20231201,PRT00001,AST0054,BUY,1.47903383,19.8643,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000259,20231201,PRT00001,AST0030,BUY,0.2369503,123.9922,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000260,20231201,PRT00001,AST0037,BUY,0.46070035,63.7724,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000261,20231201,PRT00001,AST0060,BUY,1.55997305,18.8337,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000262,20231201,PRT00001,AST0051,BUY,0.92816482,31.6538,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000263,20231201,PRT00001,AST0025,BUY,2.0617489,14.25,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000264,20231201,PRT00001,AST0049,BUY,2.84664974,10.3209,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000265,20231201,PRT00001,AST0019,BUY,0.28285197,103.8705,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000266,20231201,PRT00001,AST0006,BUY,0.39218468,74.9137,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000267,20231201,PRT00001,AST0059,BUY,0.26220826,112.0483,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000268,20231201,PRT00001,AST0042,BUY,0.24642106,119.2268,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000269,20231201,PRT00001,AST0050,BUY,0.29577137,99.3334,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000270,20231201,PRT00001,AST0009,BUY,0.27503686,106.822,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000271,20231201,PRT00001,AST0057,BUY,0.24088863,121.965,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000272,20231201,PRT00001,AST0043,BUY,0.23983328,122.5017,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000273,20231201,PRT00001,AST0033,BUY,0.59678098,49.2308,29.38,0.25,29.63,-29.63,Invest deposit (target weights)
TXN00000274,20231201,PRT00001,AST0020,BUY,0.3129453,56.3293,17.63,0.25,17.88,-17.88,Invest deposit (target weights)
TXN00000275,20240101,PRT00001,CASH0001,DEPOSIT,517.22,1.0,517.22,0.0,517.22,517.22,Recurring deposit
TXN00000276,20240101,PRT00001,CASH0001,FEE,5.3,1.0,5.3,0.0,5.3,-5.3,Monthly fee
TXN00000277,20240101,PRT00001,CASH0001,DIVIDEND,3.71,1.0,3.71,0.0,3.71,3.71,Dividend credit (synthetic)
TXN00000278,20240101,PRT00001,AST0008,BUY,0.27130096,95.3218,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000279,20240101,PRT00001,AST0015,BUY,0.19433436,133.0742,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000280,20240101,PRT00001,AST0045,BUY,0.71398086,36.2207,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000281,20240101,PRT00001,AST0054,BUY,1.30858172,19.7625,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000282,20240101,PRT00001,AST0030,BUY,0.20922382,123.6039,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000283,20240101,PRT00001,AST0037,BUY,0.39384306,65.6629,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000284,20240101,PRT00001,AST0060,BUY,1.38700069,18.6452,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000285,20240101,PRT00001,AST0051,BUY,0.82365393,31.3978,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000286,20240101,PRT00001,AST0025,BUY,1.85074005,13.9733,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000287,20240101,PRT00001,AST0049,BUY,2.5682476,10.0695,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000288,20240101,PRT00001,AST0019,BUY,0.24185503,106.9272,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000289,20240101,PRT00001,AST0006,BUY,0.34772432,74.3718,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000290,20240101,PRT00001,AST0059,BUY,0.23395749,110.5367,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000291,20240101,PRT00001,AST0042,BUY,0.23522032,109.9433,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000292,20240101,PRT00001,AST0050,BUY,0.25163016,102.7734,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000293,20240101,PRT00001,AST0009,BUY,0.23318835,110.9013,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000294,20240101,PRT00001,AST0057,BUY,0.20628049,125.3676,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000295,20240101,PRT00001,AST0043,BUY,0.20921311,123.6103,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000296,20240101,PRT00001,AST0033,BUY,0.56792343,45.5359,25.86,0.25,26.11,-26.11,Invest deposit (target weights)
TXN00000297,20240101,PRT00001,AST0020,BUY,0.28040835,55.3355,15.52,0.25,15.77,-15.77,Invest deposit (target weights)
TXN00000298,20240201,PRT00001,CASH0001,DEPOSIT,515.16,1.0,515.16,0.0,515.16,515.16,Recurring deposit
TXN00000299,20240201,PRT00001,CASH0001,FEE,5.5,1.0,5.5,0.0,5.5,-5.5,Monthly fee
TXN00000300,20240201,PRT00001,CASH0001,DIVIDEND,34.54,1.0,34.54,0.0,34.54,34.54,Dividend credit (synthetic)
TXN00000301,20240201,PRT00001,AST0008,BUY,0.27888053,92.3618,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000302,20240201,PRT00001,AST0015,BUY,0.19643631,131.1259,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000303,20240201,PRT00001,AST0045,BUY,0.81474557,31.6146,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000304,20240201,PRT00001,AST0054,BUY,1.45516606,17.701,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000305,20240201,PRT00001,AST0030,BUY,0.24094232,106.9048,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000306,20240201,PRT00001,AST0037,BUY,0.41253373,62.4383,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000307,20240201,PRT00001,AST0060,BUY,1.35752699,18.9741,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000308,20240201,PRT00001,AST0051,BUY,0.87219358,29.5323,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000309,20240201,PRT00001,AST0025,BUY,1.86786263,13.79,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000310,20240201,PRT00001,AST0049,BUY,2.66641751,9.6601,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000311,20240201,PRT00001,AST0019,BUY,0.25458633,101.1755,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000312,20240201,PRT00001,AST0006,BUY,0.34467286,74.7314,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000313,20240201,PRT00001,AST0059,BUY,0.25409016,101.3731,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000314,20240201,PRT00001,AST0042,BUY,0.23524575,109.4936,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000315,20240201,PRT00001,AST0050,BUY,0.25236479,102.0661,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000316,20240201,PRT00001,AST0009,BUY,0.23347546,110.3238,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000317,20240201,PRT00001,AST0057,BUY,0.20641663,124.786,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000318,20240201,PRT00001,AST0043,BUY,0.21151006,121.7809,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000319,20240201,PRT00001,AST0033,BUY,0.57346776,44.916,25.76,0.25,26.01,-26.01,Invest deposit (target weights)
TXN00000320,20240201,PRT00001,AST0020,BUY,0.26811186,57.6429,15.45,0.25,15.7,-15.7,Invest deposit (target weights)
TXN00000321,20240301,PRT00001,CASH0001,DEPOSIT,559.54,1.0,559.54,0.0,559.54,559.54,Recurring deposit
TXN00000322,20240301,PRT00001,CASH0001,FEE,6.99,1.0,6.99,0.0,6.99,-6.99,Monthly fee
TXN00000323,20240301,PRT00001,CASH0001,DIVIDEND,16.81,1.0,16.81,0.0,16.81,16.81,Dividend credit (synthetic)
TXN00000324,20240301,PRT00001,AST0008,BUY,0.32469596,86.1643,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000325,20240301,PRT00001,AST0015,BUY,0.23926283,116.9308,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000326,20240301,PRT00001,AST0045,BUY,0.93687507,29.8623,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000327,20240301,PRT00001,AST0054,BUY,1.59144049,17.5798,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000328,20240301,PRT00001,AST0030,BUY,0.3266948,85.6371,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000329,20240301,PRT00001,AST0037,BUY,0.47775185,58.5601,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000330,20240301,PRT00001,AST0060,BUY,1.51543772,18.4615,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000331,20240301,PRT00001,AST0051,BUY,1.1647096,24.0207,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000332,20240301,PRT00001,AST0025,BUY,2.17444763,12.8663,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000333,20240301,PRT00001,AST0049,BUY,2.72778589,10.2564,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000334,20240301,PRT00001,AST0019,BUY,0.29491847,94.8642,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000335,20240301,PRT00001,AST0006,BUY,0.40857889,68.4744,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000336,20240301,PRT00001,AST0059,BUY,0.3041963,91.9709,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000337,20240301,PRT00001,AST0042,BUY,0.27955712,100.0769,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000338,20240301,PRT00001,AST0050,BUY,0.26967242,103.7451,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000339,20240301,PRT00001,AST0009,BUY,0.24685045,113.3366,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000340,20240301,PRT00001,AST0057,BUY,0.21867045,127.9423,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000341,20240301,PRT00001,AST0043,BUY,0.22468424,124.5178,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000342,20240301,PRT00001,AST0033,BUY,0.66381446,42.1461,27.98,0.25,28.23,-28.23,Invest deposit (target weights)
TXN00000343,20240301,PRT00001,AST0020,BUY,0.2814783,59.6363,16.79,0.25,17.04,-17.04,Invest deposit (target weights)
TXN00000344,20240401,PRT00001,CASH0001,DEPOSIT,698.8,1.0,698.8,0.0,698.8,698.8,Recurring deposit
TXN00000345,20240401,PRT00001,CASH0001,FEE,4.38,1.0,4.38,0.0,4.38,-4.38,Monthly fee
TXN00000346,20240401,PRT00001,CASH0001,DIVIDEND,8.73,1.0,8.73,0.0,8.73,8.73,Dividend credit (synthetic)
TXN00000347,20240401,PRT00001,AST0008,BUY,0.47905309,72.9359,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000348,20240401,PRT00001,AST0015,BUY,0.33625515,103.9097,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000349,20240401,PRT00001,AST0045,BUY,1.09992743,31.7659,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000350,20240401,PRT00001,AST0054,BUY,2.13067427,16.3986,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000351,20240401,PRT00001,AST0030,BUY,0.40146873,87.0309,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000352,20240401,PRT00001,AST0037,BUY,0.59645415,58.5798,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000353,20240401,PRT00001,AST0060,BUY,1.9127571,18.2669,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000354,20240401,PRT00001,AST0051,BUY,1.43201026,24.3994,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000355,20240401,PRT00001,AST0025,BUY,2.71233859,12.8819,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000356,20240401,PRT00001,AST0049,BUY,3.52618191,9.9088,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000357,20240401,PRT00001,AST0019,BUY,0.39683115,88.048,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000358,20240401,PRT00001,AST0006,BUY,0.58153184,60.083,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000359,20240401,PRT00001,AST0059,BUY,0.51560883,67.7649,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000360,20240401,PRT00001,AST0042,BUY,0.49405378,70.7214,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000361,20240401,PRT00001,AST0050,BUY,0.32842894,106.3858,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000362,20240401,PRT00001,AST0009,BUY,0.2971305,117.592,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000363,20240401,PRT00001,AST0057,BUY,0.26787024,130.4369,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000364,20240401,PRT00001,AST0043,BUY,0.27053227,129.1535,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000365,20240401,PRT00001,AST0033,BUY,0.98739779,35.3861,34.94,0.25,35.19,-35.19,Invest deposit (target weights)
TXN00000366,20240401,PRT00001,AST0020,BUY,0.33731848,62.1493,20.96,0.25,21.21,-21.21,Invest deposit (target weights)
TXN00000367,20240501,PRT00001,CASH0001,DEPOSIT,819.22,1.0,819.22,0.0,819.22,819.22,Recurring deposit
TXN00000368,20240501,PRT00001,CASH0001,FEE,4.0,1.0,4.0,0.0,4.0,-4.0,Monthly fee
TXN00000369,20240501,PRT00001,CASH0001,DIVIDEND,26.9,1.0,26.9,0.0,26.9,26.9,Dividend credit (synthetic)
TXN00000370,20240501,PRT00001,AST0008,BUY,0.66336922,61.7468,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000371,20240501,PRT00001,AST0015,BUY,0.448976,91.2319,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000372,20240501,PRT00001,AST0045,BUY,1.37174361,29.8605,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000373,20240501,PRT00001,AST0054,BUY,2.91867792,14.0341,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000374,20240501,PRT00001,AST0030,BUY,0.51583791,79.4066,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000375,20240501,PRT00001,AST0037,BUY,0.75863899,53.9926,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000376,20240501,PRT00001,AST0060,BUY,2.54601903,16.0882,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000377,20240501,PRT00001,AST0051,BUY,2.1563671,18.9953,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000378,20240501,PRT00001,AST0025,BUY,3.07851661,13.3054,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000379,20240501,PRT00001,AST0049,BUY,4.226085,9.6924,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000380,20240501,PRT00001,AST0019,BUY,0.52722146,77.692,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000381,20240501,PRT00001,AST0006,BUY,0.69079179,59.2956,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000382,20240501,PRT00001,AST0059,BUY,0.62972915,65.0453,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000383,20240501,PRT00001,AST0042,BUY,0.54314515,75.4143,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000384,20240501,PRT00001,AST0050,BUY,0.36894657,111.0213,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000385,20240501,PRT00001,AST0009,BUY,0.33534159,122.1468,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000386,20240501,PRT00001,AST0057,BUY,0.30037053,136.3679,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000387,20240501,PRT00001,AST0043,BUY,0.30236802,135.4671,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000388,20240501,PRT00001,AST0033,BUY,0.94409339,43.3865,40.96,0.25,41.21,-41.21,Invest deposit (target weights)
TXN00000389,20240501,PRT00001,AST0020,BUY,0.3740989,65.6953,24.58,0.25,24.83,-24.83,Invest deposit (target weights)
TXN00000390,20240603,PRT00001,CASH0001,DEPOSIT,594.63,1.0,594.63,0.0,594.63,594.63,Recurring deposit
TXN00000391,20240603,PRT00001,CASH0001,FEE,4.76,1.0,4.76,0.0,4.76,-4.76,Monthly fee
TXN00000392,20240603,PRT00001,CASH0001,DIVIDEND,14.9,1.0,14.9,0.0,14.9,14.9,Dividend credit (synthetic)
TXN00000393,20240603,PRT00001,AST0008,BUY,0.50266517,59.1476,29.73,0.25,29.98,-29.98,Invest deposit (target weights)
TXN00000394,20240603,PRT00001,AST0015,BUY,0.313964,94.697,29.73,0.25,29.98,-29.98,Invest deposit (target weights)
